Make,Model,Variant, Ex-Showroom_Price ,Emission_Norm,Fuel_Type,Body_Type,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,Kerb_Weight,Ground_Clearance,Front_Suspension,Rear_Suspension,Power,Torque,Basic_Warranty,Child_Safety_Locks,Extended_Warranty,Minimum_Turning_Radius,Voice_Recognition,ABS_(Anti-lock_Braking_System),Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Parking_Assistance,USB_Compatibility,EBA_(Electronic_Brake_Assist),Navigation_System,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Cruise_Control
Kia,Seltos,Htk 1.5 Diesel," Rs. 11,54,000 ",BS 6,Diesel,SUV,,,20 km/litre,,190 mm,McPherson strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,115PS@4000RPM,250Nm@1500-2750rpm,,Yes,3 Years Unlimited Kilometres,5.3 meter,,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,2,,Rear sensors with camera,Yes,,,Yes,,,
Kia,Seltos,Htk Plus 1.5 Diesel," Rs. 12,54,000 ",BS 6,Diesel,SUV,,,20 km/litre,,190 mm,McPherson strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,115PS@4000RPM,250Nm@1500-2750rpm,,Yes,3 Years Unlimited Kilometres,5.3 meter,,Yes,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,,4,,Rear sensors with camera,Yes,,,Yes,,Yes,Yes
Kia,Seltos,Htk Plus At 1.5 Diesel," Rs. 13,54,000 ",BS 6,Diesel,SUV,,,20 km/litre,,190 mm,McPherson strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,115PS@4000RPM,250Nm@1500-2750rpm,,Yes,3 Years Unlimited Kilometres,5.3 meter,,Yes,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,,4,,Rear sensors with camera,Yes,,,Yes,Yes,Yes,Yes
Kia,Seltos,Htx Plus 1.5 Diesel," Rs. 15,34,000 ",BS 6,Diesel,SUV,,,20 km/litre,,190 mm,McPherson strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,115PS@4000RPM,250Nm@1500-2750rpm,,Yes,3 Years Unlimited Kilometres,5.3 meter,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,4,,Front and rear sensors with camera,Yes,,Yes,Yes,Yes,Yes,Yes
Kia,Seltos,Htx Plus At 1.5 Diesel," Rs. 16,34,000 ",BS 6,Diesel,SUV,,,20 km/litre,,190 mm,McPherson strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,115PS@4000RPM,250Nm@1500-2750rpm,,Yes,3 Years Unlimited Kilometres,5.3 meter,Yes,Yes,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,4,,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Kia,Seltos,Gtk 1.4," Rs. 13,79,000 ",BS 6,Petrol,SUV,,,16.1 km/litre,,190 mm,McPherson strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,140PS@6000RPM,242Nm@1500-3200rpm,,Yes,3 Years Unlimited Kilometres,5.3 meter,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,2,,Rear sensors with camera,Yes,,Yes,Yes,Yes,Yes,
Kia,Seltos,Gtx 1.4," Rs. 15,29,000 ",BS 6,Petrol,SUV,,,16.1 km/litre,,190 mm,McPherson strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,140PS@6000RPM,242Nm@1500-3200rpm,,Yes,3 Years Unlimited Kilometres,5.3 meter,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,4,,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Kia,Seltos,Gtx At 1.4," Rs. 16,29,000 ",BS 6,Petrol,SUV,,,16.5 km/litre,,190 mm,McPherson strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,140PS@6000RPM,242Nm@1500-3200rpm,,Yes,3 Years Unlimited Kilometres,5.3 meter,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,4,,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Kia,Seltos,Gtx Plus 1.4," Rs. 16,29,000 ",BS 6,Petrol,SUV,,,16.1 km/litre,,190 mm,McPherson strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,140PS@6000RPM,242Nm@1500-3200rpm,,Yes,3 Years Unlimited Kilometres,5.3 meter,Yes,Yes,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,4,,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Kia,Seltos,Htx 1.5 Diesel," Rs. 14,14,000 ",BS 6,Diesel,SUV,,,20 km/litre,,190 mm,McPherson strut with coil spring,Coupled Torsion Beam Axle (CTBA) with coil spring,115PS@4000RPM,250Nm@1500-2750rpm,,Yes,3 Years Unlimited Kilometres,5.3 meter,Yes,Yes,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,4,,Rear sensors with camera,Yes,,Yes,Yes,Yes,Yes,Yes
Nissan,Terrano,Xe D 85Ps," Rs. 9,99,900 ",BS IV,Diesel,SUV,17.1 km/litre,20.45 km/litre,20.45 km/litre,1236 kg,205 mm,Independent MacPherson Dual path Strut with coil spring,Torsion beam axle with coil springs & anti-roll bar,85PS@3750rpm,200Nm@1900rpm,24 months /50000 Kms (whichever comes first),Yes,2 years / 80000 Kms (years/distance whichever comes first),5.2 meter,,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,2,,,,,,,,,
Nissan,Terrano,Xv D Premium 110 Ps Amt," Rs. 14,64,900 ",BS IV,Diesel,SUV,16 km/litre,19.01 km/litre,19.01 km/litre,1360 kg,205 mm,Independent MacPherson Dual path Strut with coil spring,Torsion beam axle with coil springs & anti-roll bar,110PS@3900rpm,248Nm@2250rpm,24 months /50000 Kms (whichever comes first),Yes,2 years / 80000 Kms (years/distance whichever comes first),5.2 meter,,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,2,,Rear sensors,Yes,Yes,Yes,,,,Yes
Nissan,Terrano,Xl (P)," Rs. 9,99,900 ",BS IV,Petrol,SUV,10.1 km/litre,13.24 km/litre,13.24 km/litre,1360 kg,205 mm,Independent McPherson strut with Coil spring & Anti-roll bar,Torsion beam axle with coil springs & anti-roll bar,104PS@5850rpm,145Nm@3750rpm,24 months /50000 Kms (whichever comes first),Yes,2 years / 80000 Kms (years/distance whichever comes first),5.2 meter,,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,2,,,Yes,Yes,,,,,Yes
Nissan,Terrano,Xl D(O)," Rs. 12,35,700 ",BS IV,Diesel,SUV,17.1 km/litre,20.45 km/litre,20.45 km/litre,1360 kg,205 mm,Independent MacPherson Dual path Strut with coil spring,Torsion beam axle with coil springs & anti-roll bar,85PS@3750rpm,200Nm@1900rpm,24 months /50000 Kms (whichever comes first),Yes,2 years / 80000 Kms (years/distance whichever comes first),5.2 meter,,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,2,,,Yes,Yes,,Yes,,,
Nissan,Terrano,Xv D Premium 110 Ps," Rs. 14,19,900 ",BS IV,Diesel,SUV,16 km/litre,19.01 km/litre,19.01 km/litre,1360 kg,205 mm,Independent MacPherson Dual path Strut with coil spring,Torsion beam axle with coil springs & anti-roll bar,110PS@3900rpm,248Nm@2250rpm,24 months /50000 Kms (whichever comes first),Yes,2 years / 80000 Kms (years/distance whichever comes first),5.2 meter,,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,2,,Rear sensors,Yes,Yes,,,,,Yes
Nissan,Terrano,Sport Edition," Rs. 12,35,700 ",BS IV,Diesel,SUV,17.1 km/litre,20.45 km/litre,20.45 km/litre,1236 kg,205 mm,Independent MacPherson Dual path Strut with coil spring,Torsion beam axle with coil springs & anti-roll bar,85PS@3750rpm,200Nm@1900rpm,24 months /50000 Kms (whichever comes first),Yes,2 years / 80000 Kms (years/distance whichever comes first),5.2 meter,,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,2,,,,,Yes,,,,
Tata,Safari Storme,2.2 Lx 4X2," Rs. 11,09,005 ",BS IV,Diesel,SUV,10.8 km/litre,14 km/litre,14 km/litre,2000 kg,200 mm,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,150PS@4000rpm,320Nm@1700-2700rpm,3 years /100000 Kms (years/distance whichever comes first),Yes,4 years /150000 Kms (years/distance whichever comes first),10.8 meter,,,,Yes,,,,17.2:1,,,,,Yes,,,
Tata,Safari Storme,2.2 Ex 4X2," Rs. 13,35,158 ",BS IV,Diesel,SUV,10.8 km/litre,14 km/litre,14 km/litre,2000 kg,200 mm,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,150PS@4000rpm,320Nm@1700-2700rpm,3 years /100000 Kms (years/distance whichever comes first),Yes,4 years /150000 Kms (years/distance whichever comes first),10.8 meter,,Yes,,Yes,Yes,,,17.2:1,,Yes,,,Yes,,,
Tata,Safari Storme,2.2 Vx 4X2 Varicor 400," Rs. 14,79,574 ",BS IV,Diesel,SUV,10.8 km/litre,13 km/litre,14.1 km/litre,2095 kg,200 mm,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,156PS@4000rpm,400Nm@1750-2500rpm,3 years /100000 Kms (years/distance whichever comes first),Yes,4 years /150000 Kms (years/distance whichever comes first),5.4 meter,,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,2,,Rear sensors,Yes,,,Yes,,,
Tata,Safari Storme,2.2 Vx 4X4 Varicor 400," Rs. 16,43,829 ",BS IV,Diesel,SUV,"13,93 km/litre",,14.1 km/litre,2095 kg,200 mm,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,156PS@4000rpm,400Nm@1750-2500rpm,3 years /100000 Kms (years/distance whichever comes first),Yes,4 years /150000 Kms (years/distance whichever comes first),5.4 meter,,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,2,,Rear sensors,Yes,,,Yes,,,
Mg,Hector,1.5L Style," Rs. 12,48,000 ",BS IV,Petrol,SUV,,,,,192 mm,,,141bhp,250NM,,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",,Yes,,2,,Rear sensors,Yes,Yes,Yes,,Yes,,
Mg,Hector,2.0L Style," Rs. 13,48,000 ",BS IV,Diesel,SUV,,,17.41 km/litre,,192 mm,,,168bhp,350NM,,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",,Yes,,2,,Rear sensors,,Yes,Yes,Yes,Yes,,
Mg,Hector,2.0L Super," Rs. 14,48,000 ",BS IV,Diesel,SUV,,,17.41 km/litre,,192 mm,,,168bhp,350NM,,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",,Yes,,2,,Rear sensors with camera,Yes,Yes,Yes,Yes,,,
Mg,Hector,2.0L Smart," Rs. 15,88,000 ",BS IV,Diesel,SUV,,,17.41 km/litre,,192 mm,,,168bhp,350NM,,,,,,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",,Yes,,6,,Rear sensors with camera,Yes,Yes,Yes,Yes,,,
Mg,Hector,2.0L Sharp," Rs. 17,28,000 ",BS IV,Diesel,SUV,,,17.41 km/litre,,192 mm,,,168bhp,350NM,,Yes,,,,Yes,Yes,Yes,Yes,,6,,Front & rear sensors with 360 degree view,,Yes,Yes,Yes,Yes,,
Mg,Hector,1.5L Super," Rs. 13,28,000 ",BS IV,Petrol,SUV,,,,,192 mm,,,141bhp,250NM,,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",,Yes,,2,,Rear sensors with camera,Yes,Yes,Yes,,Yes,,
Mg,Hector,1.5L Super Hybrid," Rs. 13,88,000 ",BS IV,Hybrid,SUV,,,,,192 mm,,,141bhp,250NM,,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",,Yes,,2,,Rear sensors with camera,Yes,Yes,Yes,,Yes,,
Mg,Hector,1.5L Sharp Hybrid," Rs. 16,28,000 ",BS IV,Hybrid,SUV,,,,,192 mm,,,141bhp,250NM,,Yes,,,,Yes,Yes,Yes,Yes,,6,,Front & rear sensors with 360 degree view,,Yes,Yes,,Yes,,
Mg,Hector,1.5L Smart Hybrid," Rs. 14,98,000 ",BS IV,Hybrid,SUV,,,,,192 mm,,,141bhp,250NM,,,,,,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",,Yes,,6,,,Yes,Yes,Yes,,Yes,,
Mg,Hector,1.5L Smart Dct," Rs. 15,68,000 ",BS IV,Petrol,SUV,,,,,192 mm,,,141bhp,250NM,,Yes,,,,Yes,"Driver frontal airbag, Curtain airbags, Front passenger frontal airbag",,Yes,,6,,Rear sensors with camera,Yes,Yes,Yes,,Yes,,
Mg,Hector,1.5L Sharp Dct," Rs. 17,18,000 ",BS IV,Petrol,SUV,,,,,192 mm,,,141bhp,250NM,,Yes,,,,Yes,Yes,Yes,Yes,,6,,Front & rear sensors with 360 degree view,,Yes,Yes,,Yes,,
Tata,Nexon Ev,Xm," Rs. 13,99,000 ",BS VI,Electric,SUV,,,,,205 mm,Independent MacPherson Dual path Strut with coil spring,Torsion beam with hydraulic shock absorbers,129PS,245Nm,8 yrs/1.6L kmBattery Warranty,Yes,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,2,,,Yes,,,Yes,Yes,,
Tata,Nexon Ev,Xz Plus," Rs. 14,99,000 ",BS VI,Electric,SUV,,,,,205 mm,Independent MacPherson Dual path Strut with coil spring,Torsion beam with hydraulic shock absorbers,129PS,245Nm,8 yrs/1.6L kmBattery Warranty,Yes,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,2,,,Yes,,Yes,Yes,Yes,,
Tata,Nexon Ev,Xz Plus Lux," Rs. 15,99,000 ",BS VI,Electric,SUV,,,,,205 mm,Independent MacPherson Dual path Strut with coil spring,Torsion beam with hydraulic shock absorbers,129PS,245Nm,8 yrs/1.6L kmBattery Warranty,Yes,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,2,,,Yes,,Yes,Yes,Yes,Yes,
Hyundai,Elantra,S," Rs. 15,89,000 ",BS 6,Petrol,Sedan,13.1 km/litre,14.6 km/litre,14.6 km/litre,,,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,152PS@6200rpm,196Nm@4000rpm,,Yes,3 Years/Unlimited km Warranty*,,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,,6,,Rear sensors,Yes,,,Yes,Yes,,
Hyundai,Elantra,Sx," Rs. 18,49,000 ",BS 6,Petrol,Sedan,13.1 km/litre,14.6 km/litre,14.6 km/litre,,,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,152PS@6200rpm,196Nm@4000rpm,,Yes,3 Years/Unlimited km Warranty*,,Yes,Yes,"Driver curtain airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag",Yes,Yes,Yes,6,,"Rear sensors, Rear sensors with camera",Yes,Yes,Yes,Yes,Yes,Yes,Yes
Hyundai,Elantra,Sx At," Rs. 19,49,000 ",BS 6,Petrol,Sedan,13.1 km/litre,14.6 km/litre,14.6 km/litre,,,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,152PS@6200rpm,196Nm@4000rpm,,Yes,3 Years/Unlimited km Warranty*,,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,6,,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Hyundai,Elantra,Sx(O) At," Rs. 20,39,000 ",BS 6,Petrol,Sedan,13.1 km/litre,14.6 km/litre,14.6 km/litre,,,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,152PS@6200rpm,196Nm@4000rpm,,Yes,3 Years/Unlimited km Warranty*,,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,6,,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Hyundai,Tucson,2Wd Mt Diesel," Rs. 20,79,717 ",BS IV,Diesel,SUV,"16,38 km/litre",18.42 km/litre,18.42 km/litre,,,McPherson strut with coil spring,Multilink Type with Coil Spring,185PS@4000rpm,400NM@1750rpm,,Yes,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,2,,Rear sensors with camera,Yes,,Yes,Yes,Yes,Yes,Yes
Hyundai,Tucson,2Wd Mt Petrol," Rs. 18,76,656 ",BS IV,Petrol,SUV,"13,3 km/litre",13.03 km/litre,13.03 km/litre,,,McPherson strut with coil spring,Multilink Type with Coil Spring,155PS@6200rpm,192NM@4000rpm,,Yes,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,2,,Rear sensors with camera,Yes,,Yes,Yes,Yes,Yes,Yes
Hyundai,Tucson,2Wd At Gl Diesel," Rs. 23,64,354 ",BS IV,Diesel,SUV,"16,38 km/litre",16.38 km/litre,16.38 km/litre,,,McPherson strut with coil spring,Multilink Type with Coil Spring,185PS@4000rpm,400NM@1750rpm,,Yes,,,,Yes,"Curtain airbags, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,6,,Front and rear sensors with camera,Yes,,Yes,Yes,Yes,Yes,Yes
Hyundai,Tucson,2Wd At Gl Petrol," Rs. 21,87,384 ",BS IV,Petrol,SUV,"13,3 km/litre",12.95 km/litre,12.95 km/litre,,,McPherson strut with coil spring,Multilink Type with Coil Spring,155PS@6200rpm,192NM@4000rpm,,Yes,,,,Yes,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag",Yes,Yes,Yes,6,,Front and rear sensors with camera,Yes,,Yes,Yes,Yes,Yes,Yes
Hyundai,Tucson,4Wd At Gls Diesel," Rs. 26,97,417 ",BS IV,Diesel,SUV,16.38 km/litre,16.38 km/litre,16.38 km/litre,,,McPherson strut with coil spring,Multilink Type with Coil Spring,185PS@4000rpm,400NM@1750rpm,,Yes,,,,Yes,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,6,,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Yes,Yes
